Name,Comp,RAh,RAm,RAs,DE-,DEd,DEm,DEs,Type,MaxSep,RAdeg,DEdeg,rpos,Author,Date,BibCode,Author2,Date2,BibCode2,RApdeg,DEpdeg,RAcdeg,DEcdeg,zsource,zdef,r_zsource,zmilli,f_zmilli,r_zmilli,zqsocdr3,f_zqsocdr3,zSHSRC,f_zSHSRC,r_zSHSRC,inFPR,GLens,CompId,nObsComp,RACodeg,e_RACodeg,DECodeg,e_DECodeg,GmagComp,e_GmagComp,f_GLens,f_CompId,inDR3,GaiaDR3,RAGdeg,e_RAGdeg,DEGdeg,e_DEGdeg,plx,e_plx,Rplx,PM,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,E(BP/RP),BP-RP,Gmagc,e_Gmagc,inAllWISE,AllWISE,W1mag,W2mag,W3mag,W4mag,e_W1mag,e_W2mag,e_W3mag,e_W4mag
DESJ0112-1650,A,01,12,33.8546,-,16,50,27.483,Double,1.383000,18.14106076820,-16.84096746570,Gaia_DR3,Lemon,2020,2020MNRAS.494.3491L,,---,,18.14120000000,-16.84100000000,18.14124321960,-16.84104760230,0.9900,0.5400,2020MNRAS.494.3491L,---,,,---,--,0.11681000,,VizieR_J/A+A/683/A112/lqac6,1,DR3Gaia011233.855-165027.48,1,34,0.31662125105,79.22493,-0.29393029172,55.75088,20.3676,0.14384,0,0,1,2358531232755701504,18.14106086777,0.6808,-16.84096725363,0.6638,0.3239,0.9874,0.3280,1.233,-0.546,1.176,1.106,1.386,20.377436,0.014614,20.047220,0.083839,18.942755,0.073790,2.561,1.104466,20.380252,0.014651,1,J011233.88-165027.9,14.356,13.692,11.382,8.206,0.029,0.035,0.191,---
DESJ0112-1650,B,01,12,33.9422,-,16,50,28.060,Double,1.383000,18.14142567100,-16.84112773890,Gaia_DR3,Lemon,2020,2020MNRAS.494.3491L,,---,,18.14120000000,-16.84100000000,18.14124321960,-16.84104760230,0.9900,---,2020MNRAS.494.3491L,---,,,---,--,0.11681000,,VizieR_J/A+A/683/A112/lqac6,1,DR3Gaia011233.855-165027.48,2,8,0.31662762429,67.99983,-0.29393320084,33.86265,20.5684,0.19335,0,0,1,2358531232754957312,18.14141530419,30.0959,-16.84113751000,10.6707,---,---,---,---,---,---,---,---,21.053957,0.034609,---,---,---,---,---,---,21.053957,0.034609,0,,---,---,---,---,---,---,---,---
SDSSJ0114+0722,B,01,14,38.3220,+,07,22,29.350,Double,1.700000,18.65967500000,7.37481940000,Publication,More,2016,2016MNRAS.456.1595M,,---,,18.65967500000,7.37481940000,18.65988125000,7.37470135000,1.8280,---,2016MNRAS.456.1595M,1.828,pN,DR16,---,--,1.82819900,KEEP(0),EXTERNAL_SDSSDR18_BOSS,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1,J011438.35+072228.6,15.052,14.443,12.466,8.437,0.034,0.050,0.444,---
SDSSJ0114+0722,G,01,14,38.3860,+,07,22,28.600,Double,1.700000,18.65994170000,7.37461110000,Publication,More,2016,2016MNRAS.456.1595M,,---,,18.65994170000,7.37461110000,18.65988125000,7.37470135000,---,0.4080,2016MNRAS.456.1595M,1.828,pN,DR16,---,--,1.82819900,KEEP(0),EXTERNAL_SDSSDR18_BOSS,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
SDSSJ0114+0722,A,01,14,38.4210,+,07,22,28.500,Double,1.700000,18.66008750000,7.37458330000,Publication,More,2016,2016MNRAS.456.1595M,,---,,18.66008750000,7.37458330000,18.65988125000,7.37470135000,1.8280,0.4080,2016MNRAS.456.1595M,1.828,pN,DR16,---,--,1.82819900,KEEP(0),EXTERNAL_SDSSDR18_BOSS,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
DESJ0115-5244,A,01,15,57.3234,-,52,44,22.990,Double,1.202000,18.98884751540,-52.73971955500,Gaia_DR3,Agnello,2015,2015MNRAS.454.1260A,,---,,18.98883330000,-52.73977780000,18.98894905075,-52.73987478350,1.6400,0.9879,2015MNRAS.454.1260A / https://doi.org/10.5281/zenodo.12728524,1.640,jG,AGNELL,---,--,0.98793000,,VizieR_J/A+A/683/A112/lqac6,1,DR3Gaia011557.323-524422.99,2,23,0.33141787319,57.75311,-0.92048175369,71.19949,20.5768,0.13975,0,0,1,4915503625466318464,18.98884693988,0.8038,-52.73971921464,1.0137,0.3583,1.2037,0.2976,1.138,0.871,1.553,0.733,1.815,20.838558,0.017213,20.329174,0.128305,19.358690,0.077143,2.804,0.970484,20.842058,0.017267,1,J011557.37-524423.4,14.487,13.358,10.819,7.629,0.028,0.029,0.108,0.142
DESJ0115-5244,B,01,15,57.3721,-,52,44,24.108,Double,1.202000,18.98905058610,-52.74003001200,Gaia_DR3,Agnello,2015,2015MNRAS.454.1260A,,---,,18.98883330000,-52.73977780000,18.98894905075,-52.73987478350,1.6400,---,2015MNRAS.454.1260A / https://doi.org/10.5281/zenodo.12728524,1.640,jG,AGNELL,---,--,0.98793000,,VizieR_J/A+A/683/A112/lqac6,1,DR3Gaia011557.323-524422.99,1,10,0.33142163596,80.68106,-0.92048705386,58.53082,20.6094,0.20292,0,0,1,4915503621170474112,18.98905305297,3.7112,-52.74002942257,2.1098,---,---,---,---,---,---,---,---,20.952328,0.033140,---,---,19.586622,0.812380,---,---,20.952328,0.033140,0,,---,---,---,---,---,---,---,---
DESJ0115-5244,G,01,15,57.4038,-,52,44,23.210,Double,1.202000,18.98918244000,-52.73978067000,Publication,Agnello,2015,2015MNRAS.454.1260A,,---,,18.98918244000,-52.73978067000,18.98894905075,-52.73987478350,---,0.9879,2015MNRAS.454.1260A / https://doi.org/10.5281/zenodo.12728524,1.640,jG,AGNELL,---,--,0.98793000,,VizieR_J/A+A/683/A112/lqac6,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
J0116+4052,B,01,16,39.1992,+,40,52,52.252,Double,1.284000,19.16332982470,40.88118102910,Gaia_DR3,Lemon,2023,2023MNRAS.520.3305L,,---,,19.16350000000,40.88110000000,19.16354572160,40.88110912365,1.8500,---,2023MNRAS.520.3305L,1.850,pG,LAMQ3,---,--,---,,,1,DR3Gaia011639.303+405251.73,2,27,0.33446324327,51.49878,0.71351113893,61.04420,19.7118,0.22743,0,0,1,372057559266443392,19.16332943209,0.4105,40.88118073621,0.7267,0.2037,0.5914,0.3444,0.990,-0.103,0.586,0.984,0.828,19.681140,0.017426,---,---,---,---,---,---,19.681140,0.017426,1,J011639.25+405252.0,15.186,14.201,11.055,8.679,0.034,0.039,0.089,0.287
J0116+4052,A,01,16,39.3028,+,40,52,51.734,Double,1.284000,19.16376161850,40.88103721820,Gaia_DR3,Lemon,2023,2023MNRAS.520.3305L,,---,,19.16350000000,40.88110000000,19.16354572160,40.88110912365,1.8500,---,2023MNRAS.520.3305L,1.850,pG,LAMQ3,1.859624,0,---,,,1,DR3Gaia011639.303+405251.73,1,27,0.33447069542,56.15806,0.71350859839,45.06600,18.9144,0.22213,0,0,1,372057559265314688,19.16376152869,0.2543,40.88103720483,0.2661,-1.2059,0.3121,-3.8640,1.034,-0.713,0.359,-0.748,0.337,18.821886,0.010680,18.708843,0.053176,18.186247,0.042636,1.561,0.522596,18.821886,0.010680,0,,---,---,---,---,---,---,---,---
J0123-0455,A,01,23,21.8026,-,04,55,57.602,Double,1.894000,20.84084405940,-4.93266728100,Gaia_DR3,Lemon,2018,2018MNRAS.479.5060L,,---,,20.84117460000,-4.93240170000,20.84105110900,-4.93283057335,1.3800,0.6740,2018MNRAS.479.5060L / https://doi.org/10.5281/zenodo.12728524,1.380,pG,LEMON,---,--,0.67397000,,VizieR_J/A+A/683/A112/lqac6,1,DR3Gaia012321.803-045557.60,1,25,0.36374133116,70.41850,-0.08609128125,44.59015,20.3463,0.17572,0,0,1,2482366096360023424,20.84084412620,0.7502,-4.93266760698,0.4944,-0.5653,0.8311,-0.6802,1.622,0.886,1.193,1.358,0.719,20.358725,0.009885,20.305956,0.112220,19.268394,0.110499,1.910,1.037561,20.361929,0.009912,0,,---,---,---,---,---,---,---,---
J0123-0455,G,01,23,21.8600,-,04,55,58.200,Double,1.894000,20.84108333000,-4.93283333000,Publication,Lemon,2018,2018MNRAS.479.5060L,,---,,20.84108333000,-4.93283333000,20.84105110900,-4.93283057335,---,0.6740,2018MNRAS.479.5060L / https://doi.org/10.5281/zenodo.12728524,1.380,pG,LEMON,---,--,0.67397000,,VizieR_J/A+A/683/A112/lqac6,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1,J012321.86-045558.4,14.584,13.736,11.617,8.679,0.031,0.036,0.325,0.500
J0123-0455,B,01,23,21.9020,-,04,55,58.778,Double,1.894000,20.84125815860,-4.93299386570,Publication,Lemon,2018,2018MNRAS.479.5060L,,---,,20.84125000000,-4.93297222000,20.84105110900,-4.93283057335,1.3800,---,2018MNRAS.479.5060L / https://doi.org/10.5281/zenodo.12728524,1.380,pG,LEMON,---,--,0.67397000,,VizieR_J/A+A/683/A112/lqac6,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
J0124-0033,A,01,24,57.4437,-,00,33,11.234,Double,0.629000,21.23934854310,-0.55312053120,Gaia_DR3,Lemon,2019,2019MNRAS.483.4242L,,---,,21.23943000000,-0.55330000000,21.23939042620,-0.55319722945,2.8400,0.2110,2019MNRAS.483.4242L,2.840,pG,LEMON2,---,--,---,,,1,DR3Gaia012457.444-003311.24,1,21,0.37069648668,68.14422,-0.00965375136,74.91907,20.5848,0.15575,0,0,1,2533897461870477568,21.23934833099,2.8441,-0.55312101501,1.5047,---,---,---,---,---,---,---,---,20.832740,0.021150,19.679811,0.107134,18.224190,0.033043,6.749,1.455622,20.832740,0.021150,1,J012457.46-003311.8,15.193,14.790,12.661,9.018,0.037,0.063,---,---
J0124-0033,B,01,24,57.4638,-,00,33,11.786,Double,0.629000,21.23943230930,-0.55327392770,Gaia_DR3,Lemon,2019,2019MNRAS.483.4242L,,---,,21.23943000000,-0.55330000000,21.23939042620,-0.55319722945,2.8400,---,2019MNRAS.483.4242L,2.840,pG,LEMON2,---,--,---,,,1,DR3Gaia012457.444-003311.24,2,18,0.37069808200,70.13348,-0.00965642308,113.07301,20.4080,0.23483,0,1,1,2533897461870272256,21.23943179797,10.5549,-0.55327736012,8.0852,---,---,---,---,---,---,---,---,21.144161,0.033610,19.599733,0.072492,18.159275,0.031571,9.587,1.440458,21.144161,0.033610,0,,---,---,---,---,---,---,---,---
B0128+437,A,01,31,13.4050,+,43,58,13.140,Quad,0.548000,22.80585420000,43.97031670000,Publication,Phillips,2000,2000MNRAS.319L...7P,,---,,22.80585420000,43.97031670000,22.80592425000,43.97029390000,3.1240,---,2004MNRAS.350..167M,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
B0128+437,B,01,31,13.4141,+,43,58,13.234,Quad,0.548000,22.80589200000,43.97034280000,Publication,Phillips,2000,2000MNRAS.319L...7P,,---,,22.80589200000,43.97034280000,22.80592425000,43.97029390000,3.1240,---,2004MNRAS.350..167M,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
B0128+437,D,01,31,13.4150,+,43,58,12.890,Quad,0.548000,22.80589590000,43.97024720000,Publication,Phillips,2000,2000MNRAS.319L...7P,,---,,22.80589590000,43.97024720000,22.80592425000,43.97029390000,3.1240,---,2004MNRAS.350..167M,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1,J013113.49+435812.6,15.709,14.322,10.869,8.718,0.042,0.042,0.094,0.293
B0128+437,C,01,31,13.4532,+,43,58,12.968,Quad,0.548000,22.80605490000,43.97026890000,Publication,Phillips,2000,2000MNRAS.319L...7P,,---,,22.80605490000,43.97026890000,22.80592425000,43.97029390000,3.1240,---,2004MNRAS.350..167M,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
PMNJ0134-0931,B,01,34,35.6645,-,09,31,03.056,Quad,0.733000,23.64860190000,-9.51751560000,Publication,Winn,2002,2002ApJ...564..143W,,---,,23.64860190000,-9.51751560000,23.64867152740,-9.51749652805,2.2250,---,2006ApJ...641...70O,---,,,---,--,0.00378305,KEEP(SPEC),EXTERNAL_NED_2016SDSSD.C...0000:,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1,J013435.66-093102.9,12.607,11.501,8.388,6.582,0.023,0.021,0.025,0.074
PMNJ0134-0931,A,01,34,35.6663,-,09,31,02.884,Quad,0.733000,23.64860970960,-9.51746771220,Gaia_DR3,Winn,2002,2002ApJ...564..143W,,---,,23.64864020000,-9.51746810000,23.64867152740,-9.51749652805,2.2250,0.7660,2006ApJ...641...70O,---,,,---,--,0.00378305,KEEP(SPEC),EXTERNAL_NED_2016SDSSD.C...0000:,1,DR3Gaia013435.666-093102.90,1,30,0.41274606031,92.22030,-0.16611130845,62.79919,20.4693,0.15503,0,0,1,2464928391699317504,23.64860734484,3.6343,-9.51747326175,4.8577,---,---,---,---,---,---,---,---,20.853998,0.026093,21.488352,0.288391,19.062164,0.082418,2.597,2.426188,20.853998,0.026093,0,,---,---,---,---,---,---,---,---
PMNJ0134-0931,D,01,34,35.6874,-,09,31,02.695,Quad,0.733000,23.64869770000,-9.51741530000,Publication,Winn,2002,2002ApJ...564..143W,,---,,23.64869770000,-9.51741530000,23.64867152740,-9.51749652805,2.2250,---,2006ApJ...641...70O,---,,,---,--,0.81909000,KEEP(spec),VizieR_J/ApJS/267/37/table5,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
PMNJ0134-0931,C,01,34,35.7064,-,09,31,03.315,Quad,0.733000,23.64877680000,-9.51758750000,Publication,Winn,2002,2002ApJ...564..143W,,---,,23.64877680000,-9.51758750000,23.64867152740,-9.51749652805,2.2250,---,2006ApJ...641...70O,---,,,---,--,0.81909000,KEEP(spec),VizieR_J/ApJS/267/37/table5,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
J0140-1152,A,01,40,02.9552,-,11,52,19.224,Double,1.466000,25.01231320340,-11.87200680150,Gaia_DR3,Lemon,2018,2018MNRAS.479.5060L,,---,,25.01247170000,-11.87196940000,25.01251282880,-11.87206438645,1.8050,0.2770,2018MNRAS.475.2086A,1.805,pG,AGNEL2,1.805069,0,---,,,1,DR3Gaia014002.955-115219.22,2,54,0.43654720563,66.19258,-0.20720563746,52.79258,18.6007,0.13461,0,0,1,2457482365811994368,25.01231334799,0.2213,-11.87200619357,0.1816,0.4458,0.2528,1.7636,1.555,0.002,0.298,-1.555,0.228,18.600456,0.006076,18.388529,0.034149,17.391070,0.027918,2.164,0.997459,18.603849,0.006091,1,J014002.99-115219.3,14.370,13.540,10.967,8.844,0.028,0.033,0.098,0.478
J0140-1152,G,01,40,02.9932,-,11,52,19.090,Double,1.466000,25.01247170000,-11.87196940000,Gaia_FPR,Lemon,2018,2018MNRAS.479.5060L,,---,,25.01247170000,-11.87196940000,25.01251282880,-11.87206438645,---,0.2770,2018MNRAS.475.2086A,1.805,pG,AGNEL2,---,--,---,,,1,DR3Gaia014002.955-115219.22,3,11,0.43654998208,80.46418,-0.20720651749,60.09149,20.3707,0.09909,0,0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
J0140-1152,B,01,40,03.0510,-,11,52,19.639,Double,1.466000,25.01271245420,-11.87212197140,Gaia_DR3,Lemon,2018,2018MNRAS.479.5060L,,---,,25.01208000000,-11.87208330000,25.01251282880,-11.87206438645,1.8050,---,2018MNRAS.475.2086A,1.805,pG,AGNEL2,---,--,---,,,1,DR3Gaia014002.955-115219.22,1,54,0.43655415109,66.86293,-0.20720764097,52.61720,18.8394,0.14523,0,0,1,2457482365812447360,25.01271242243,0.4258,-11.87212214199,0.5828,-0.6959,0.3217,-2.1632,0.615,-0.037,0.458,0.614,0.610,18.766735,0.006643,---,---,---,---,---,---,18.766735,0.006643,0,,---,---,---,---,---,---,---,---
PSJ0140+4107,B,01,40,49.0083,+,41,07,59.954,Double,1.328000,25.20420142650,41.13332048210,Gaia_DR3,Lemon,2018,2018MNRAS.479.5060L,,---,,25.20420000000,41.13331000000,25.20434595740,41.13346935945,2.5000,---,2018MNRAS.479.5060L,2.500,pG,LEMON,---,--,---,,,1,DR3Gaia014049.078+410801.03,2,40,0.43989620941,49.18485,0.71791190360,56.78374,17.7434,0.11211,0,0,1,347285940248976896,25.20420145036,0.1159,41.13332045826,0.1191,-0.0782,0.1408,-0.5552,0.102,-0.015,0.150,0.101,0.135,17.680895,0.005766,17.650923,0.021052,16.992924,0.020917,1.539,0.657999,17.680895,0.005766,1,J014049.02+410800.1,14.118,13.206,9.654,7.351,0.027,0.029,0.050,0.168
PSJ0140+4107,A,01,40,49.0777,+,41,08,01.026,Double,1.328000,25.20449048830,41.13361823680,Gaia_DR3,Lemon,2018,2018MNRAS.479.5060L,,---,,25.20420000000,41.13331000000,25.20434595740,41.13346935945,2.5000,---,2018MNRAS.479.5060L,2.500,pG,LEMON,---,--,---,,,1,DR3Gaia014049.078+410801.03,1,41,0.43990129130,53.04708,0.71791704657,56.52131,18.5522,0.09818,0,0,1,347285940250887296,25.20449044111,0.2442,41.13361822753,0.1978,-0.1281,0.2767,-0.4630,0.266,-0.204,0.241,0.171,0.225,18.472668,0.008739,---,---,---,---,---,---,18.472668,0.008739,0,,---,---,---,---,---,---,---,---
Q0142-100,A,01,45,16.5958,-,09,45,17.265,Double,2.233000,26.31914899790,-9.75479580830,Gaia_DR3,Surdej,1987,1987Natur.329..695S,,---,,26.31875000000,-9.75472220000,26.31945144530,-9.75488125665,2.7190,0.4910,2007A&A...465...51E,---,,,2.730179,0,2.72438900,KEEP(0),EXTERNAL_SDSSDR18_BOSS,1,DR3Gaia014516.596-094517.26,2,41,0.45935578232,48.05595,-0.17025333421,44.04188,16.8262,0.13410,0,0,1,2464353660650971520,26.31914899403,0.0564,-9.75479580048,0.0413,-0.0604,0.0757,-0.7974,0.066,-0.065,0.071,0.016,0.049,16.757536,0.004081,16.940271,0.014466,16.356850,0.014732,1.222,0.583422,16.757536,0.004081,1,J014516.62-094517.4,13.486,12.635,9.510,7.412,0.025,0.024,0.036,0.117
Q0142-100,G,01,45,16.6193,-,09,45,17.574,Double,2.233000,26.31924720000,-9.75488170000,Publication,Surdej,1987,1987Natur.329..695S,,---,,26.31924720000,-9.75488170000,26.31945144530,-9.75488125665,---,0.4910,2007A&A...465...51E,---,,,---,--,2.72438900,KEEP(0),EXTERNAL_SDSSDR18_BOSS,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
Q0142-100,B,01,45,16.7409,-,09,45,17.880,Double,2.233000,26.31975389270,-9.75496670500,Gaia_DR3,Surdej,1987,1987Natur.329..695S,,---,,26.31934890000,-9.75489250000,26.31945144530,-9.75488125665,2.7190,---,2007A&A...465...51E,---,,,2.730433,0,2.71900000,,VizieR_J/AJ/150/111/table2,1,DR3Gaia014516.596-094517.26,1,42,0.45936623138,66.16214,-0.17025628844,37.13348,19.0286,0.14241,0,0,1,2464353656357088512,26.31975368291,0.2704,-9.75496671988,0.1974,-1.6395,0.3624,-4.5243,0.420,-0.420,0.338,0.014,0.240,19.044200,0.005309,18.989006,0.043790,18.032322,0.044395,1.832,0.956684,19.044200,0.005309,0,,---,---,---,---,---,---,---,---
WGA0146-1133,A,01,46,33.,-,11,33,40.,Double,1.675208,26.63690460660,-11.56113192810,Gaia_DR3,Agnello,2018,2018MNRAS.475.2086A,,---,,26.63698000000,-11.56082100000,26.63700252040,-11.56091995615,1.4400,---,2018MNRAS.479.5060L,1.440,pG,LEMON,---,--,1.44279003,,VizieR_J/A+A/683/A112/lqac6,1,DR3Gaia014632.857-113340.08,3,42,0.46490172552,57.83580,-0.20177984794,49.74502,18.8315,0.15171,0,0,1,2460545948804796032,26.63690464297,0.2325,-11.56113198416,0.1497,0.1385,0.2854,0.4854,0.455,-0.125,0.245,0.437,0.182,18.739594,0.005698,18.687849,0.067131,17.741678,0.066992,1.816,0.946171,18.743178,0.005712,1,J014632.87-113339.2,14.174,13.078,10.452,8.346,0.026,0.026,0.064,0.240
WGA0146-1133,B,01,46,33.,-,11,33,39.,Double,1.675208,26.63710043420,-11.56070798420,Gaia_DR3,Agnello,2018,2018MNRAS.475.2086A,,---,,26.63698000000,-11.56082100000,26.63700252040,-11.56091995615,1.4400,---,2018MNRAS.479.5060L,1.440,pG,LEMON,---,--,1.44279003,,VizieR_J/A+A/683/A112/lqac6,1,DR3Gaia014632.857-113340.08,2,42,0.46490515969,47.84383,-0.20177244051,42.66778,18.7879,0.18975,0,0,1,2460545944509354368,26.63710038184,0.1995,-11.56070805576,0.1515,-0.2790,0.2574,-1.0841,0.583,-0.371,0.234,-0.451,0.193,18.748830,0.005549,18.458166,0.055005,17.655874,0.041485,2.100,0.802292,18.752630,0.005564,0,,---,---,---,---,---,---,---,---
2MASXJ01471020+4630433,B,01,47,10.0651,+,46,30,43.713,Quad,3.264000,26.79193806050,46.51214252718,Gaia_DR3,Berghea,2017,2017ApJ...844...90B,,---,,26.79193806000,46.51214253000,26.79239831959,46.51190966354,2.3770,---,2023A&A...672A..20M,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,1,350937280925970432,26.79193806050,0.0724,46.51214252718,0.0760,0.0703,0.0958,0.7339,0.058,0.055,0.088,-0.017,0.104,16.717360,0.003751,16.322296,0.150637,15.363652,0.220523,---,0.958644,16.720903,0.003757,0,,---,---,---,---,---,---,---,---
2MASXJ01471020+4630433,D,01,47,10.1527,+,46,30,40.577,Quad,3.264000,26.79230294749,46.51127146433,Gaia_DR3,Berghea,2017,2017ApJ...844...90B,,---,,26.79230173000,46.51127253000,26.79239831959,46.51190966354,2.3770,0.6780,2023A&A...672A..20M,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,1,350937280925971456,26.79230294749,0.1612,46.51127146433,0.1394,-0.0247,0.1975,-0.1252,0.120,0.087,0.229,0.083,0.185,18.299519,0.004456,18.376976,0.049431,17.604406,0.035447,---,0.772570,18.303302,0.004465,0,,---,---,---,---,---,---,---,---
2MASXJ01471020+4630433,G,01,47,10.1691,+,46,30,41.740,Quad,3.264000,26.79237115000,46.51159447000,HST,Berghea,2017,2017ApJ...844...90B,,---,,26.79237115000,46.51159447000,26.79239831959,46.51190966354,---,0.6780,2023A&A...672A..20M,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
2MASXJ01471020+4630433,A,01,47,10.1857,+,46,30,43.811,Quad,3.264000,26.79244024150,46.51216972702,Gaia_DR3,Berghea,2017,2017ApJ...844...90B,,---,,26.79244139000,46.51217030000,26.79239831959,46.51190966354,2.3770,---,2023A&A...672A..20M,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,1,350937280928094336,26.79244024150,0.1907,46.51216972702,0.2028,0.1952,0.2712,0.7197,0.690,0.219,0.248,0.654,0.252,15.943993,0.004299,15.685420,0.031498,14.825598,0.029621,---,0.859822,15.946085,0.004304,0,,---,---,---,---,---,---,---,---
2MASXJ01471020+4630433,C,01,47,10.2989,+,46,30,43.398,Quad,3.264000,26.79291202888,46.51205493565,Gaia_DR3,Berghea,2017,2017ApJ...844...90B,,---,,26.79291040000,46.51205642000,26.79239831959,46.51190966354,2.3770,---,2023A&A...672A..20M,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,1,350937280925970304,26.79291202888,0.1567,46.51205493565,0.2672,0.0969,0.1496,0.6473,0.848,-0.483,0.168,-0.697,0.289,16.173119,0.004394,16.293459,0.027022,15.535501,0.008238,---,0.757958,16.176885,0.004403,0,,---,---,---,---,---,---,---,---
DESJ0150-4041,A,01,50,56.8313,-,40,41,44.102,Double,2.817000,27.73679691260,-40.69558395470,Gaia_DR3,Agnello,2018,2018MNRAS.479.4345A,Lemon,2020,2020MNRAS.494.3491L,27.73679814970,-40.69558400170,27.73731278005,-40.69559155100,1.8500,---,2020MNRAS.494.3491L,0.800,jG,0530,---,--,1.85630000,,VizieR_J/A+A/683/A112/lqac6,1,DR3Gaia015056.831-404144.11,2,14,0.48409862107,66.47902,-0.71027192752,68.38418,20.6395,0.17555,0,0,1,4960819894125714944,27.73679783032,2.4463,-40.69558511815,3.0972,---,---,---,---,---,---,---,---,20.883295,0.027099,20.294899,0.080156,18.992151,0.058493,3.649,1.302748,20.883295,0.027099,0,,---,---,---,---,---,---,---,---
DESJ0150-4041,B,01,50,57.0789,-,40,41,44.157,Double,2.817000,27.73782864750,-40.69559914730,Gaia_DR3,Agnello,2018,2018MNRAS.479.4345A,Lemon,2020,2020MNRAS.494.3491L,27.73783155050,-40.69559702000,27.73731278005,-40.69559155100,1.8500,---,2020MNRAS.494.3491L,0.800,jG,0530,1.856305,0,1.85630000,,VizieR_J/A+A/683/A112/lqac6,1,DR3Gaia015056.831-404144.11,1,79,0.48411644752,48.64962,-0.71027215319,61.59435,19.4365,0.13117,0,0,1,4960819889830814592,27.73782864925,0.1410,-40.69559914075,0.1862,-0.4373,0.2308,-1.8947,0.092,-0.024,0.161,-0.089,0.208,19.372234,0.006867,19.574965,0.034920,18.782670,0.038562,1.326,0.792295,19.372234,0.006867,0,,---,---,---,---,---,---,---,---
